username,IP_address,home_office,API_version,redacted_password,contact_address
astrid_s,11.93.254.244/29,true,v1,6*************},astrid_s@baretoev.trd
knudsen_og_ludvigsen,229.27.249.145/19,true,v3,v************************a,knudsen_og_ludvigsen@baretoev.trd
gynter_nisse,88.4.5.92/24,true,v3,7******************[,gynter_nisse@baretoev.trd
goeran_soerloth,63.192.136.130/24,true,v3,Z**************4,goeran_soerloth@baretoev.trd
oevre_richter_frich,128.113.111.111/29,false,v3,n************C,oevre_richter_frich@baretoev.trd
erik_hoftun,235.133.41.96/21,false,v2,>*******************3,erik_hoftun@baretoev.trd
gynter_nisse,222.20.3.160/23,false,v3,C********************3,gynter_nisse@baretoev.trd
bjarne_brondbo,196.64.200.72/28,true,v4,@************************O,bjarne_brondbo@baretoev.trd
gynter_nisse,252.101.56.217/30,false,v4,`*********************+,gynter_nisse@baretoev.trd
aage_aleksandersen,173.193.179.246/21,true,v3,k****************5,aage_aleksandersen@baretoev.trd
harald_martin_brattbakk,111.158.174.182/26,false,v3,i*****************z,harald_martin_brattbakk@baretoev.trd
marvin_wiseth,230.140.237.189/22,true,v4,V************l,marvin_wiseth@baretoev.trd
sverre_brandhaug,195.240.122.190/22,true,v1,**************U,sverre_brandhaug@baretoev.trd
erik_hoftun,167.190.226.32/20,false,v1,t******************v,erik_hoftun@baretoev.trd
anne_b_ragde,187.106.197.181/21,false,v1,]***************.,anne_b_ragde@baretoev.trd
are_og_odin,207.59.231.236/18,false,v1,u***********************n,are_og_odin@baretoev.trd
harald_martin_brattbakk,165.60.150.69/23,false,v1,)*******************#,harald_martin_brattbakk@baretoev.trd
liv_ullmann,191.9.10.27/17,false,v4,c*********************>,liv_ullmann@baretoev.trd
arve_tellefsen,88.106.132.18/22,true,v4,j***********************”,arve_tellefsen@baretoev.trd
roar_strand,82.112.194.237/22,false,v2,{************************J,roar_strand@baretoev.trd
anne_b_ragde,126.2.156.184/24,false,v3,}************************B,anne_b_ragde@baretoev.trd
erik_hoftun,119.204.32.86/18,true,v1,0************************w,erik_hoftun@baretoev.trd
torstein_flakne,232.30.0.181/24,true,v2,(******************N,torstein_flakne@baretoev.trd
alf_skille,175.225.7.62/23,true,v3,x**********************t,alf_skille@baretoev.trd
bjarne_brondbo,115.237.39.73/30,true,v1,$******************S,bjarne_brondbo@baretoev.trd
kvikk_sand,96.209.15.223/28,false,v4,?************F,kvikk_sand@baretoev.trd
tore_paa_sporet,170.105.119.166/26,true,v4,D*********************i,tore_paa_sporet@baretoev.trd
per_ciljan_skjelbred,247.105.248.74/25,false,v4,q*********************G,per_ciljan_skjelbred@baretoev.trd
marit_bjoergen,173.28.53.152/16,false,v3,=**************_,marit_bjoergen@baretoev.trd
staale_stensaas,132.150.88.115/23,false,v1,Q******************&,staale_stensaas@baretoev.trd
alf_skille,8.240.97.192/29,false,v3,I*****************D,alf_skille@baretoev.trd
aage_aleksandersen,136.33.191.19/25,false,v2,N************l,aage_aleksandersen@baretoev.trd
oevre_richter_frich,61.122.206.10/32,true,v1,{****************-,oevre_richter_frich@baretoev.trd
liv_ullmann,123.29.239.193/31,false,v1,f***********************1,liv_ullmann@baretoev.trd
vidar_riseth,184.36.194.116/28,false,v2,h**********************C,vidar_riseth@baretoev.trd
arve_tellefsen,198.52.179.67/20,true,v1,y**********************3,arve_tellefsen@baretoev.trd
astrid_s,199.81.100.92/19,true,v2,U************************.,astrid_s@baretoev.trd
gjertrud_sand,211.86.185.110/20,false,v2,U*************f,gjertrud_sand@baretoev.trd
marit_breivik,188.18.190.242/16,true,v2,9**********************N,marit_breivik@baretoev.trd
rune_bratseth,203.23.116.133/28,true,v1,y********************Q,rune_bratseth@baretoev.trd
goeran_soerloth,120.133.233.110/17,false,v3,!*******************I,goeran_soerloth@baretoev.trd
astrid_s,195.50.27.122/24,true,v2,0****************m,astrid_s@baretoev.trd
vegard_heggem,242.255.250.57/26,false,v2,F************************O,vegard_heggem@baretoev.trd
good_old_gammel_nok,86.43.34.252/27,true,v2,/*************V,good_old_gammel_nok@baretoev.trd
gjertrud_sand,218.230.247.173/19,false,v3,Q***************j,gjertrud_sand@baretoev.trd
marit_breivik,231.229.52.120/21,true,v3,&*****************5,marit_breivik@baretoev.trd
marit_bjoergen,173.148.54.59/27,true,v3,X**********************[,marit_bjoergen@baretoev.trd
ola_by_riise,156.143.1.50/26,true,v3,/****************c,ola_by_riise@baretoev.trd
hansi_nisse,83.220.74.77/18,false,v1,=**********************_,hansi_nisse@baretoev.trd
liv_ullmann,204.74.87.238/18,false,v1,B*********************A,liv_ullmann@baretoev.trd
hans_rotmo,31.174.183.182/22,true,v4,(*****************r,hans_rotmo@baretoev.trd
vegard_heggem,137.162.90.86/21,false,v1,F*********************d,vegard_heggem@baretoev.trd
marvin_wiseth,81.237.244.173/27,false,v2,2************e,marvin_wiseth@baretoev.trd
petter_wavold,164.210.192.193/18,false,v2,t*********************y,petter_wavold@baretoev.trd
harald_martin_brattbakk,246.60.23.63/28,false,v2,|****************:,harald_martin_brattbakk@baretoev.trd
arve_tellefsen,38.187.83.10/22,false,v2,]*****************8,arve_tellefsen@baretoev.trd
benny_naassaa,182.196.208.255/25,true,v3,s***************|,benny_naassaa@baretoev.trd
hans_rotmo,77.27.104.167/19,false,v4,!******************X,hans_rotmo@baretoev.trd
oevre_richter_frich,224.186.218.130/20,false,v1,.*************`,oevre_richter_frich@baretoev.trd
good_old_gammel_nok,131.66.112.253/26,true,v2,x*************j,good_old_gammel_nok@baretoev.trd
marit_bjoergen,224.199.112.100/22,false,v2,6**********************=,marit_bjoergen@baretoev.trd
are_og_odin,135.5.71.199/31,false,v4,o**********************S,are_og_odin@baretoev.trd
petter_wavold,20.198.231.254/22,false,v3,I************************<,petter_wavold@baretoev.trd
kvikk_sand,241.33.238.141/21,true,v1,Z*****************>,kvikk_sand@baretoev.trd
ola_by_riise,190.61.81.88/16,false,v2,:******************T,ola_by_riise@baretoev.trd
benny_naassaa,34.189.244.183/22,true,v4,]*****************f,benny_naassaa@baretoev.trd
gjertrud_sand,75.18.61.102/29,true,v3,u*****************a,gjertrud_sand@baretoev.trd
marit_breivik,91.41.225.54/23,true,v1,o****************a,marit_breivik@baretoev.trd
rita_ottervik,143.99.199.30/27,true,v3,”**************[,rita_ottervik@baretoev.trd
gjertrud_sand,158.106.127.245/25,true,v4,o*******************%,gjertrud_sand@baretoev.trd
tande_p,232.11.229.44/20,true,v2,a****************V,tande_p@baretoev.trd
torstein_flakne,31.26.206.53/17,false,v3,&*************',torstein_flakne@baretoev.trd
terje_tysland,253.200.30.254/28,false,v1,n****************B,terje_tysland@baretoev.trd
tore_paa_sporet,213.165.135.204/32,false,v3,F****************`,tore_paa_sporet@baretoev.trd
staale_stensaas,238.125.22.24/22,false,v1,7****************$,staale_stensaas@baretoev.trd
fritz_nisse,177.72.195.91/17,true,v2,2*********************G,fritz_nisse@baretoev.trd
rune_bratseth,178.100.76.49/23,false,v2,2****************y,rune_bratseth@baretoev.trd
petter_wavold,150.56.212.208/27,true,v1,d*********************h,petter_wavold@baretoev.trd
harald_martin_brattbakk,72.41.5.20/28,true,v3,{***********************5,harald_martin_brattbakk@baretoev.trd
erik_hoftun,95.232.215.114/16,true,v2,m*************|,erik_hoftun@baretoev.trd
kvikk_sand,60.98.240.236/20,false,v1,c************************+,kvikk_sand@baretoev.trd
are_og_odin,186.26.23.80/24,false,v2,_****************P,are_og_odin@baretoev.trd
fritz_nisse,177.204.118.243/25,true,v4,&********************,fritz_nisse@baretoev.trd
bjorn_tore_kvarme,119.130.82.242/23,true,v2,^*****************~,bjorn_tore_kvarme@baretoev.trd
gjertrud_sand,91.37.219.23/18,true,v2,K******************A,gjertrud_sand@baretoev.trd
harald_martin_brattbakk,14.171.238.97/29,false,v3,7***********************B,harald_martin_brattbakk@baretoev.trd
erlend_loe,34.97.165.88/16,true,v4,T************************m,erlend_loe@baretoev.trd
petter_wavold,76.178.128.118/29,false,v2,w*************F,petter_wavold@baretoev.trd
tore_paa_sporet,110.197.238.105/107,false,v4,7************************?,tore_paa_sporet@baretoev.trd
gynter_nisse,220.199.194.82/32,false,v4,p************************?,gynter_nisse@baretoev.trd
kvikk_sand,157.13.84.32/29,false,v3,.*************d,kvikk_sand@baretoev.trd
goeran_soerloth,54.255.116.133/23,false,v3,.**************j,goeran_soerloth@baretoev.trd
hansi_nisse,33.173.132.172/32,false,v4,7************************4,hansi_nisse@baretoev.trd
good_old_gammel_nok,86.61.243.130/20,true,v3,b****************Z,good_old_gammel_nok@baretoev.trd
arve_tellefsen,214.89.191.90/27,true,v3,d******************`,arve_tellefsen@baretoev.trd
aage_aleksandersen,52.190.92.84/29,true,v2,g********************B,aage_aleksandersen@baretoev.trd
per_ciljan_skjelbred,34.94.93.75/32,false,v2,L***********************X,per_ciljan_skjelbred@baretoev.trd
ola_by_riise,215.92.246.130/17,false,v1,%*************g,ola_by_riise@baretoev.trd
birgit_skarstein,212.145.231.131/26,false,v2,e**********************=,birgit_skarstein@baretoev.trd
liv_ullmann,121.157.36.180/26,true,v2,<*********************K,liv_ullmann@baretoev.trd
sverre_nypan,149.250.80.189/20,true,v4,G*************U,sverre_nypan@baretoev.trd
rune_bratseth,51.105.15.83/21,true,v2,x*********************S,rune_bratseth@baretoev.trd
liv_ullmann,14.234.17.124/22,false,v4,d************<,liv_ullmann@baretoev.trd
liv_ullmann,53.164.246.219/21,true,v2,y*******************u,liv_ullmann@baretoev.trd
alf_skille,144.44.195.50/18,false,v2,u***************%,alf_skille@baretoev.trd
roar_strand,106.119.15.52/18,true,v1,o***************u,roar_strand@baretoev.trd
gjertrud_sand,98.8.93.206/21,false,v2,I********************Q,gjertrud_sand@baretoev.trd
gjertrud_sand,180.13.154.44/24,true,v4,|************************2,gjertrud_sand@baretoev.trd
gjertrud_sand,224.23.221.169/22,true,v4,g***********************@,gjertrud_sand@baretoev.trd
tore_paa_sporet,157.137.148.19/19,false,v4,e************9,tore_paa_sporet@baretoev.trd
torstein_flakne,54.250.228.38/23,true,v1,Y****************d,torstein_flakne@baretoev.trd
vegard_heggem,175.55.158.168/16,false,v3,}**************Z,vegard_heggem@baretoev.trd
ola_by_riise,168.222.124.158/22,false,v3,z********************l,ola_by_riise@baretoev.trd
olaf_sand,150.133.237.191/26,true,v2,/**************”,olaf_sand@baretoev.trd
sverre_brandhaug,106.254.18.3/19,true,v1,o*************J,sverre_brandhaug@baretoev.trd
knudsen_og_ludvigsen,178.148.64.194/18,true,v4,}************Z,knudsen_og_ludvigsen@baretoev.trd
oevre_richter_frich,143.230.173.96/18,true,v1,x**********************a,oevre_richter_frich@baretoev.trd
are_og_odin,9.74.15.34/17,true,v2,)********************j,are_og_odin@baretoev.trd
terje_tysland,246.238.243.27/26,true,v1,1*******************m,terje_tysland@baretoev.trd
petter_wavold,150.47.84.185/18,false,v2,B****************M,petter_wavold@baretoev.trd
sverre_brandhaug,94.92.158.179/32,false,v4,N*****************Z,sverre_brandhaug@baretoev.trd
staale_stensaas,16.180.180.140/27,true,v1,o***********************L,staale_stensaas@baretoev.trd
alf_skille,77.86.210.25/19,false,v3,u**********************b,alf_skille@baretoev.trd
marvin_wiseth,220.146.92.82/25,false,v1,y*********************],marvin_wiseth@baretoev.trd
sverre_nypan,176.43.151.79/26,false,v4,u***********************W,sverre_nypan@baretoev.trd
birgit_skarstein,105.254.135.28/19,true,v2,@*****************+,birgit_skarstein@baretoev.trd
vidar_riseth,210.49.102.68/18,false,v3,m**************”,vidar_riseth@baretoev.trd
vegard_heggem,90.243.107.16/23,true,v3,m*******************[,vegard_heggem@baretoev.trd
per_ciljan_skjelbred,210.127.154.176/32,false,v2,f************n,per_ciljan_skjelbred@baretoev.trd
rune_bratseth,80.27.134.193/29,true,v2,K*******************Z,rune_bratseth@baretoev.trd
harald_martin_brattbakk,189.2.25.73/16,true,v4,l************L,harald_martin_brattbakk@baretoev.trd
good_old_gammel_nok,122.253.9.87/21,true,v4,m******************Y,good_old_gammel_nok@baretoev.trd
marvin_wiseth,216.115.20.137/26,false,v1,.***********************z,marvin_wiseth@baretoev.trd
sverre_brandhaug,43.34.154.68/23,false,v3,%***************$,sverre_brandhaug@baretoev.trd
trine_haltvik,228.159.214.136/32,true,v4,l****************z,trine_haltvik@baretoev.trd
gjertrud_sand,142.18.89.2/19,false,v1,B************************l,gjertrud_sand@baretoev.trd
knudsen_og_ludvigsen,134.177.115.183/27,false,v3,H***************”,knudsen_og_ludvigsen@baretoev.trd
trine_haltvik,172.156.230.92/28,false,v1,w***********************$,trine_haltvik@baretoev.trd
goeran_soerloth,188.141.238.174/19,false,v2,|**************{,goeran_soerloth@baretoev.trd
good_old_gammel_nok,240.159.57.70/31,false,v3,x*****************4,good_old_gammel_nok@baretoev.trd
fritz_nisse,162.165.126.81/16,true,v3,w***************x,fritz_nisse@baretoev.trd
oevre_richter_frich,121.175.65.235/16,false,v2,4*****************N,oevre_richter_frich@baretoev.trd
per_ciljan_skjelbred,54.62.158.204/20,false,v2,”********************',per_ciljan_skjelbred@baretoev.trd
aage_aleksandersen,112.240.244.86/18,true,v4,%********************I,aage_aleksandersen@baretoev.trd
vegard_heggem,107.169.244.42/28,true,v2,O*************<,vegard_heggem@baretoev.trd
dag_ingebrigtsen,157.225.53.138/17,true,v2,P********************/,dag_ingebrigtsen@baretoev.trd
oevre_richter_frich,189.48.7.188/18,true,v3,m*****************f,oevre_richter_frich@baretoev.trd
liv_ullmann,240.174.54.222/22,true,v2,v********************A,liv_ullmann@baretoev.trd
vidar_riseth,176.208.187.5/25,false,v1,#*********************G,vidar_riseth@baretoev.trd
erik_hoftun,109.46.202.171/21,false,v2,j*******************x,erik_hoftun@baretoev.trd
sverre_nypan,173.185.191.32/31,false,v2,:************M,sverre_nypan@baretoev.trd
harald_martin_brattbakk,176.95.165.158/26,false,v2,1*********************f,harald_martin_brattbakk@baretoev.trd
birgit_skarstein,42.16.92.123/23,true,v3,~**********************z,birgit_skarstein@baretoev.trd
sverre_nypan,212.201.138.182/25,false,v2,)*****************O,sverre_nypan@baretoev.trd
marit_bjoergen,18.143.11.126/26,false,v3,8***************T,marit_bjoergen@baretoev.trd
dag_ingebrigtsen,183.202.200.167/19,true,v2,m************************),dag_ingebrigtsen@baretoev.trd
vidar_riseth,52.144.108.129/25,false,v3,B**************S,vidar_riseth@baretoev.trd
are_og_odin,132.18.23.146/18,true,v4,K***************<,are_og_odin@baretoev.trd
gynter_nisse,40.173.81.189/30,false,v4,!**************S,gynter_nisse@baretoev.trd
astrid_s,104.86.126.233/24,true,v3,}*********************,astrid_s@baretoev.trd
astrid_s,186.38.131.4/21,false,v4,6*************S,astrid_s@baretoev.trd
marvin_wiseth,179.101.253.60/23,true,v3,O*******************T,marvin_wiseth@baretoev.trd
anne_b_ragde,8.107.216.98/30,false,v3,_******************N,anne_b_ragde@baretoev.trd
marit_breivik,68.193.17.210/21,true,v2,|*****************},marit_breivik@baretoev.trd
aage_aleksandersen,136.16.247.101/16,true,v4,e************|,aage_aleksandersen@baretoev.trd
ola_by_riise,190.123.242.92/30,false,v3,r*******************9,ola_by_riise@baretoev.trd
erlend_loe,223.54.81.123/25,false,v4,k*************',erlend_loe@baretoev.trd
goeran_soerloth,138.44.83.110/29,true,v4,:**********************N,goeran_soerloth@baretoev.trd
petter_wavold,246.67.3.60/16,false,v3,o*******************I,petter_wavold@baretoev.trd
fritz_nisse,100.6.48.127/30,false,v1,m************************N,fritz_nisse@baretoev.trd
birgit_skarstein,161.35.161.137/29,true,v4,k************7,birgit_skarstein@baretoev.trd
bjorn_tore_kvarme,24.66.35.75/20,true,v3,p************?,bjorn_tore_kvarme@baretoev.trd
roar_strand,146.142.48.122/20,true,v1,a***********************1,roar_strand@baretoev.trd
per_ciljan_skjelbred,47.15.110.97/23,true,v1,w*******************9,per_ciljan_skjelbred@baretoev.trd
vegard_heggem,100.33.178.146/16,false,v1,i****************^,vegard_heggem@baretoev.trd
good_old_gammel_nok,188.221.167.130/17,false,v4,R**************_,good_old_gammel_nok@baretoev.trd
kvikk_sand,96.112.57.169/17,false,v3,A********************t,kvikk_sand@baretoev.trd
arve_tellefsen,39.83.73.69/29,false,v2,'*************=,arve_tellefsen@baretoev.trd
olaf_sand,239.230.100.134/32,true,v3,+************5,olaf_sand@baretoev.trd
gjertrud_sand,176.117.203.17/24,false,v2,4******************3,gjertrud_sand@baretoev.trd
sverre_brandhaug,107.245.114.253/19,false,v1,P*******************n,sverre_brandhaug@baretoev.trd
staale_stensaas,81.15.40.87/31,true,v2,)***********************>,staale_stensaas@baretoev.trd
aage_aleksandersen,189.255.204.115/18,true,v2,F*********************x,aage_aleksandersen@baretoev.trd
bjarne_brondbo,111.2.224.156/31,false,v1,'****************Y,bjarne_brondbo@baretoev.trd
good_old_gammel_nok,205.172.145.128/26,true,v1,C******************&,good_old_gammel_nok@baretoev.trd
terje_tysland,98.180.171.61/29,false,v1,m*****************i,terje_tysland@baretoev.trd
bjarne_brondbo,45.51.142.173/31,false,v1,>**********************?,bjarne_brondbo@baretoev.trd
dag_ingebrigtsen,228.122.177.157/24,false,v4,.**********************r,dag_ingebrigtsen@baretoev.trd
good_old_gammel_nok,38.221.12.164/22,false,v1,Y*******************r,good_old_gammel_nok@baretoev.trd
sverre_nypan,181.97.14.41/18,false,v4,!****************=,sverre_nypan@baretoev.trd
birgit_skarstein,211.33.45.31/32,true,v3,d***********************l,birgit_skarstein@baretoev.trd
alf_skille,235.11.75.70/19,true,v4,$**************j,alf_skille@baretoev.trd
kvikk_sand,18.163.159.204/28,true,v4,9************************.,kvikk_sand@baretoev.trd
alf_skille,30.132.233.120/19,true,v4,%*************!,alf_skille@baretoev.trd
harald_martin_brattbakk,113.72.196.179/23,true,v3,)********************o,harald_martin_brattbakk@baretoev.trd
sverre_nypan,65.154.227.145/28,false,v1,g**************$,sverre_nypan@baretoev.trd
alf_skille,77.16.100.185/25,true,v3,/********************R,alf_skille@baretoev.trd
hans_rotmo,119.147.198.33/20,false,v2,<*******************`,hans_rotmo@baretoev.trd
liv_ullmann,148.177.193.250/17,true,v4,E**************Y,liv_ullmann@baretoev.trd
liv_ullmann,60.188.222.64/31,false,v1,A******************Q,liv_ullmann@baretoev.trd
